CreatedDate,KWH,KVAH,RPhaseVoltage,YPhaseVoltage,BPhaseVoltage,RPhaseCurrent,YPhaseCurrent,BPhaseCurrent,ActivePower,ReactivePower,ApparentPower,TotalPowerFactor,Frequency,MaximumDemandKW,MaximumDemandKVA
2024-01-07,63043.644,64013.646,229.86498393115943,229.6201767115942,228.9366842057971,2.5743726122736597,4.091659703332701,1.4330282813888493,1.4062373549737632,618.9027064654452,1.5052585664920626,0.9039870428043478,49.850536561086955,0.0,0.0
2024-01-14,68982.538,70043.917,229.21615227880795,230.1935112125828,231.2249397344371,2.5958701921891754,4.135999509576246,1.3966229044116927,1.4070255720629241,619.1759490683911,1.5242524666309796,0.9070460568145695,49.8258003597351,0.0,0.0
2024-01-21,0.0,0.0,,,,,,,,,,,,,
2024-01-28,0.0,0.0,,,,,,,,,,,,,
2024-02-04,13705.140000000001,13916.01,230.06927576666666,227.38556163333334,232.63193817,3.078357806987863,4.724172478365763,1.9891282643465173,1.79669173176106,593.0936032141617,1.9348473060924252,0.9068376681,49.816065742,0.0,0.0
2024-02-11,82230.84000000001,83496.06,230.42291490611112,229.6801008888889,230.01938440611113,2.734605569023225,4.222440908577544,1.6257947465415783,1.5231520006803196,609.9725781138509,1.63768635180198,0.9008322686500001,49.856319379388886,0.0,0.0
2024-02-18,22385.062,22729.483,229.9463609122449,227.49997007755104,228.49069660612244,2.6020601001064607,4.187421613053343,1.4946613513751632,1.4377967539026504,612.9204062890586,1.546318659775447,0.8987362958367346,49.833145169387755,0.0,0.0
2024-02-25,0.0,0.0,,,,,,,,,,,,,
2024-03-03,15532.492,15771.478000000001,228.68112781764708,229.98329761176473,229.10065627941177,2.5254329587116504,4.326591283225507,1.424996100973399,1.402384700449088,604.0436540732213,1.5131984362890378,0.9081186785,49.802725771764706,0.0,0.0
2024-03-10,85428.706,86743.129,228.4639281379679,229.8728412609626,229.4566683828877,2.7871627448947582,4.258113402594749,1.6552796967889827,1.554594156699202,608.6944812923194,1.6649461979819595,0.8989526243048128,49.84775515545455,0.0,0.0
2024-03-17,15989.33,16235.345000000001,231.88406447714286,235.94615097428573,231.16077774857143,3.2060727331200947,4.955355818623662,1.949508732840289,1.8446431226413016,602.9864809817035,1.9821529568162797,0.8985507493714285,49.86924243742857,0.0,0.0
2024-03-24,0.0,0.0,,,,,,,,,,,,,
2024-03-31,0.0,0.0,,,,,,,,,,,,,
2024-04-07,89083.41,90454.065,230.50030682666667,230.68190160153847,228.8112928574359,2.564196064170418,4.0641765324905945,1.4597711864589673,1.4074404833932592,614.1383477498615,1.5094328379286714,0.8953443167333334,49.84504274933333,0.0,0.0
2024-04-14,47527.214,48263.6,229.66976778846154,230.2239253798077,229.8956663980769,2.398239687993925,4.1906137742843494,1.6547220483139222,1.3543202072333027,701.9913043188383,1.459460782086535,0.9131661617596154,49.85138323817308,0.02,0.02
2024-04-21,0.0,0.0,,,,,,,,,,,,,
2024-04-28,0.0,0.0,,,,,,,,,,,,,
2024-05-05,40709.015,41315.237,230.14523414374997,229.26388778625,228.9871427475,1.0894518800928938,4.221240068258842,1.513049023938493,0.6079406124462972,610.8374433399239,0.6406380352430505,0.9015518709875,49.849981152,0.02,0.02
2024-05-12,127762.038,129634.482,229.05095767125505,230.77816770364373,230.25482370809718,0.4614467168250769,4.16682778551406,1.4999113770015728,0.22396429282538,576.9239274738338,0.2260111918943553,0.8991933590121457,49.847441706315784,0.1,0.1
