CreatedDate,Unnamed: 0,MeterSerialNo,ConsumerID,KVAH,KWH,RPhaseVoltage,YPhaseVoltage,BPhaseVoltage,RPhaseCurrent,YPhaseCurrent,BPhaseCurrent,ActivePower,ReactivePower,ApparentPower,TotalPowerFactor,Frequency,MaximumDemandKW,MaximumDemandKVA
2024-04-04 13:47:00,14337.0,505.0,576.0,1.348,1.325,230.8878841,240.1555837,210.3245297,3.198466353677621,5.421445086705202,1.961,1.872138437741686,636.1179810725553,1.978362897265336,0.973150671,50.09559792,0.02,0.02
2024-04-04 14:26:00,14335.0,505.0,576.0,1.348,1.325,234.5802435,235.6139253,211.8738571,3.9055284552845526,5.8557500000000005,2.3568141592920355,2.2275353773584907,616.7072086720867,2.310194537972316,0.893019832,50.03489057,0.02,0.02
2024-04-04 15:42:00,14334.0,505.0,576.0,1.348,1.325,240.9178448,235.2235577,247.6660753,4.095779685264664,7.165165094339622,3.0986964980544744,2.7530601092896174,540.2500998003992,2.9149214659685865,0.934965461,49.96855419,0.02,0.02
2024-04-04 15:57:00,14333.0,505.0,576.0,1.348,1.325,232.8508149,212.7856953,242.9860831,4.095779685264664,7.165165094339622,3.0986964980544744,2.7530601092896174,540.2500998003992,2.9149214659685865,0.888193081,49.95550114,0.02,0.02
2024-04-04 20:15:00,14330.0,505.0,576.0,1.742,1.716,227.79544,246.1870241,243.4168389,2.1101455604075694,2.9917445482866047,0.63,0.3,1310.68,0.3,0.800731801,49.52362533,0.06,0.06
2024-04-04 20:30:00,14328.0,505.0,576.0,1.781,1.754,219.7415586,236.0113205,246.1535615,2.1101455604075694,2.9917445482866047,0.61,0.28,1310.68,0.3,0.986280227,49.79988027,0.06,0.06
2024-04-04 20:38:00,14327.0,505.0,576.0,1.801,1.774,222.9363942,249.9018609,243.387284,2.1101455604075694,2.9917445482866047,0.59,0.28,1310.68,0.28,0.934931728,50.15182802,0.06,0.06
2024-04-04 20:45:00,14326.0,505.0,576.0,1.819,1.791,235.6298562,241.4630694,215.7138424,2.1101455604075694,2.9917445482866047,0.59,0.28,1310.68,0.28,0.919356741,49.83161754,0.06,0.06
2024-04-04 23:30:00,14322.0,505.0,576.0,2.258,2.224,238.2029609,224.2543693,244.1911426,1.929157608695652,3.357956204379562,0.64,0.3,1310.68,0.32,0.949341396,49.82054054,0.06,0.06
2024-04-04 23:51:00,14320.0,505.0,576.0,2.313,2.278,222.9210337,245.2227714,248.439155,1.929157608695652,3.357956204379562,0.64,0.3,1310.68,0.32,0.839234583,50.10460616,0.06,0.06
2024-04-05 08:55:00,14318.0,505.0,576.0,3.03,2.982,218.7841659,224.2282994,229.8776451,0.08,1.7813942307692303,0.32,0.14,640.0597926895799,0.14,0.913365656,50.00323959,0.06,0.06
2024-04-05 09:02:00,14317.0,505.0,576.0,3.04,2.991,229.3931381,231.3304638,242.8661301,0.08,3.311961722488038,0.31,0.14,642.8493827160494,0.14,0.940933654,49.82176753,0.06,0.06
2024-04-05 09:15:00,14316.0,505.0,576.0,3.051,3.003,224.5014856,247.1598544,224.8653385,0.08,3.311961722488038,0.9968231046931408,0.02,642.8493827160494,0.02,0.859684665,49.72235058,0.06,0.06
2024-04-05 09:24:00,14315.0,505.0,576.0,3.053,3.005,247.1983155,217.9517162,243.0245885,0.08,3.311961722488038,0.9968231046931408,0.02,642.8493827160494,0.02,0.945590632,50.14521762,0.06,0.06
2024-04-05 09:37:00,14314.0,505.0,576.0,3.056,3.008,230.0042634,229.9398066,249.1654233,0.08,3.311961722488038,0.9968231046931408,0.02,642.8493827160494,0.02,0.967477439,49.55195603,0.06,0.06
2024-04-05 10:06:00,14312.0,505.0,576.0,3.058,3.009,228.2944216,211.4912583,236.6476757,3.3607536764705883,5.41801282051282,2.732533692722372,2.067622222222222,546.4781330749354,2.16814044213264,0.934540671,49.99080927,0.06,0.06
2024-04-05 10:13:00,14311.0,505.0,576.0,3.058,3.009,211.8684341,219.6356345,223.0230301,3.3607536764705883,5.41801282051282,2.732533692722372,2.067622222222222,546.4781330749354,2.16814044213264,0.898408906,50.0821369,0.06,0.06
2024-04-05 11:38:00,14310.0,505.0,576.0,3.202,3.152,248.2535309,236.4439574,220.7364147,3.7619400352733687,5.486962365591397,0.04,0.02,480.591930477964,0.02,0.99587068,49.5507484,0.06,0.06
2024-04-05 12:46:00,14303.0,505.0,576.0,3.215,3.165,235.0360455,241.1401881,223.0979743,3.42424778761062,5.620333333333333,0.04,0.02,531.9584776902888,0.02,0.883654788,50.12178444,0.06,0.06
2024-04-05 13:02:00,14301.0,505.0,576.0,3.218,3.168,225.1425616,229.8976827,248.3989497,3.198466353677621,5.421445086705202,0.04,0.02,636.1179810725553,0.02,0.912333038,49.5452161,0.06,0.06
2024-04-05 13:15:00,14300.0,505.0,576.0,3.221,3.171,222.4490627,237.9295449,242.6684621,3.198466353677621,5.421445086705202,0.04,0.02,636.1179810725553,0.02,0.914104584,49.60939813,0.06,0.06
2024-04-05 13:31:00,14299.0,505.0,576.0,3.224,3.174,235.1070448,218.6196331,210.6666468,3.198466353677621,5.421445086705202,0.04,0.02,636.1179810725553,0.02,0.872806114,49.87138885,0.06,0.06
2024-04-05 14:00:00,14297.0,505.0,576.0,3.228,3.178,229.5586722,229.9748239,215.9274821,3.9055284552845526,5.8557500000000005,0.04,0.02,616.7072086720867,0.02,0.872483914,50.02081573,0.06,0.06
2024-04-05 14:27:00,14294.0,505.0,576.0,3.233,3.183,225.4381705,236.1083248,215.0695241,3.9055284552845526,5.8557500000000005,0.04,0.02,616.7072086720867,0.02,0.837134793,49.922911,0.06,0.06
2024-04-05 14:51:00,14292.0,505.0,576.0,3.238,3.188,234.541568,236.6337005,231.506007,3.9055284552845526,5.8557500000000005,0.04,0.02,616.7072086720867,0.02,0.95032198,49.87261839,0.06,0.06
2024-04-05 14:58:00,14291.0,505.0,576.0,3.239,3.189,231.5071016,223.5740136,231.9679948,3.9055284552845526,5.8557500000000005,0.04,0.02,616.7072086720867,0.02,0.839566708,50.13053805,0.06,0.06
2024-04-05 15:18:00,14290.0,505.0,576.0,3.243,3.193,249.3862619,234.8945033,223.8909084,4.095779685264664,7.165165094339622,0.04,0.02,540.2500998003992,0.02,0.847746956,49.87104276,0.06,0.06
2024-04-05 16:47:00,14289.0,505.0,576.0,3.26,3.21,235.3570843,228.7726432,224.5067254,3.5612198581560284,5.548594847775176,0.04,0.02,588.8344955489615,0.02,0.885111402,50.08572214,0.06,0.06
2024-04-05 17:22:00,14287.0,505.0,576.0,3.267,3.217,248.5339349,231.4613362,239.9607234,3.854869565217392,5.385190156599553,0.04,0.02,610.2643217347453,0.02,0.987178018,49.76551354,0.06,0.06
2024-04-05 18:35:00,14282.0,505.0,576.0,3.281,3.231,226.1522841,242.0471437,212.4264398,3.879718309859155,5.460525059665871,0.04,0.02,590.1091095489162,0.02,0.945016812,49.7518181,0.06,0.06
2024-04-06 17:01:00,14279.0,505.0,576.0,5.226,5.145,227.8032088,243.0071154,220.496547,3.854869565217392,5.385190156599553,0.61,0.3,1310.68,0.3,0.820474585,49.68240322,0.06,0.06
2024-04-06 19:14:00,14277.0,505.0,576.0,5.519,5.435,239.3100411,232.5479605,218.9711336,3.021951219512195,4.6230385487528345,2.1282874015748035,1.7619842829076622,589.6875418460068,1.989836601307189,0.847406665,49.76846475,0.06,0.06
2024-04-06 19:20:00,14276.0,505.0,576.0,5.519,5.435,248.0423518,244.4142737,226.8763923,3.021951219512195,4.6230385487528345,2.1282874015748035,1.7619842829076622,589.6875418460068,1.989836601307189,0.839128517,49.60542925,0.06,0.06
2024-04-06 20:38:00,14275.0,505.0,576.0,5.632,5.546,236.7065618,228.6958696,224.6633531,2.1101455604075694,2.9917445482866047,0.8529257641921398,1.0318041237113402,658.5154892726322,1.0945525956284152,0.853067064,49.68996079,0.06,0.06
2024-04-06 23:02:00,14270.0,505.0,576.0,9.121,8.893,217.6455873,232.6016298,228.9879551,11.3,3.357956204379562,0.46,5.58,1.56,5.82,0.898343652,50.02872935,0.82,0.84
2024-04-07 01:24:00,14267.0,505.0,576.0,13.915,13.434,211.5908972,237.1039311,230.3225568,10.76,3.324077669902913,0.5992250922509226,4.94,2.12,5.38,0.950058074,49.95310259,0.82,0.84
2024-04-07 01:43:00,14266.0,505.0,576.0,14.191,13.686,249.9589105,230.8562497,224.8026486,0.73,3.324077669902913,0.5992250922509226,0.38,0.04,0.38,0.868406776,50.02915023,0.82,0.84
2024-04-07 02:42:00,14262.0,505.0,576.0,15.118,14.526,249.5960998,213.6524762,234.6498687,0.73,3.686082474226805,0.5086995515695067,0.38,0.04,0.38,0.854117723,49.85645917,0.82,0.84
2024-04-07 10:22:00,14261.0,505.0,576.0,15.969,15.335,222.1949926,225.103239,234.5574568,3.3607536764705883,5.41801282051282,2.732533692722372,2.067622222222222,546.4781330749354,2.16814044213264,0.923374202,49.93976438,0.82,0.84
2024-04-07 10:46:00,14259.0,505.0,576.0,15.969,15.335,240.8772698,234.6633797,237.5936303,3.3607536764705883,5.41801282051282,2.732533692722372,2.067622222222222,546.4781330749354,2.16814044213264,0.965896743,49.91099447,0.82,0.84
2024-04-07 12:00:00,14257.0,505.0,576.0,16.041,15.406,249.4934091,244.8005567,239.9099376,3.42424778761062,5.620333333333333,2.7722678185745138,2.198971193415638,531.9584776902888,2.307078853046595,0.817098815,50.05706787,0.82,0.84
2024-04-07 12:23:00,14255.0,505.0,576.0,16.041,15.406,228.7727433,219.6402431,239.4808541,3.42424778761062,5.620333333333333,2.7722678185745138,2.198971193415638,531.9584776902888,2.307078853046595,0.985143983,49.57635936,0.82,0.84
2024-04-07 13:05:00,14253.0,505.0,576.0,16.041,15.406,241.8085394,245.2335382,234.3983874,3.198466353677621,5.421445086705202,1.961,1.872138437741686,636.1179810725553,1.978362897265336,0.915794276,49.68943031,0.82,0.84
2024-04-07 13:27:00,14251.0,505.0,576.0,16.041,15.406,219.6140801,228.505868,211.5511794,3.198466353677621,5.421445086705202,1.961,1.872138437741686,636.1179810725553,1.978362897265336,0.988867677,50.1757143,0.82,0.84
2024-04-07 14:04:00,14250.0,505.0,576.0,16.041,15.406,217.7271279,234.0065745,218.4509824,3.9055284552845526,5.8557500000000005,2.3568141592920355,2.2275353773584907,616.7072086720867,2.310194537972316,0.913073946,49.93284119,0.82,0.84
2024-04-07 15:45:00,14248.0,505.0,576.0,16.585,15.926,217.0200266,237.3057147,230.4480357,0.7,7.165165094339622,0.63,0.66,540.2500998003992,0.66,0.856567111,49.83261922,0.82,0.84
2024-04-07 16:06:00,14246.0,505.0,576.0,17.319,16.638,233.1311281,243.2788714,245.0124511,0.71,5.548594847775176,0.59,0.66,588.8344955489615,0.66,0.839506195,50.13558543,0.82,0.84
2024-04-07 16:15:00,14245.0,505.0,576.0,17.526,16.838,213.0563972,222.5656122,231.9769812,10.81,5.548594847775176,0.55,5.26,1.42,5.48,0.897497239,50.16399124,0.82,0.84
