CreatedDate,Unnamed: 0,MeterSerialNo,ConsumerID,KVAH,KWH,RPhaseVoltage,YPhaseVoltage,BPhaseVoltage,RPhaseCurrent,YPhaseCurrent,BPhaseCurrent,ActivePower,ReactivePower,ApparentPower,TotalPowerFactor,Frequency,MaximumDemandKW,MaximumDemandKVA
2024-04-03 17:54:00,17407.0,95.0,181.0,11.533,10.713,253.36,232.1039955577492,251.64,3.854869565217392,5.385190156599553,0.04,0.01,610.2643217347453,0.01,1.0,50.001,0.22,0.24
2024-04-04 02:11:00,17404.0,95.0,181.0,6.443,6.133,262.5,233.7793086307534,260.25,6.46,3.686082474226805,0.25,1.57,0.58,1.68,0.931,49.946,0.25,0.26
2024-04-04 02:30:00,17403.0,95.0,181.0,6.954,6.61,261.41,233.7793086307534,259.02,6.46,3.686082474226805,0.24,1.57,0.56,1.68,0.934,49.978,0.25,0.26
2024-04-04 06:39:00,17400.0,95.0,181.0,13.728,12.936,256.88,233.26982363553665,254.65,6.06,2.5555670103092782,0.24,1.48,0.47,1.57,0.947,50.036,0.25,0.26
2024-04-04 06:58:00,17399.0,95.0,181.0,14.206,13.39,257.67,233.26982363553665,255.37,6.07,2.5555670103092782,0.24,1.5,0.47,1.58,0.946,50.095,0.25,0.26
2024-04-04 09:12:00,17398.0,95.0,181.0,14.441,13.614,248.81,231.31585556677865,246.66,3.02,3.311961722488038,0.3,0.81,655.33,0.82,0.99,49.925,0.25,0.26
2024-04-04 10:31:00,17396.0,95.0,181.0,14.595,13.76,245.33,230.29239189169851,243.71,3.3607536764705883,5.41801282051282,0.49,0.11,655.33,0.12,0.95,49.964,0.25,0.26
2024-04-04 10:44:00,17395.0,95.0,181.0,14.609,13.774,243.78,230.29239189169851,242.04,3.3607536764705883,5.41801282051282,2.732533692722372,2.067622222222222,546.4781330749354,2.16814044213264,1.111,50.02,0.25,0.26
2024-04-04 10:51:00,17394.0,95.0,181.0,14.609,13.774,244.0,230.29239189169851,242.15,3.3607536764705883,5.41801282051282,2.732533692722372,2.067622222222222,546.4781330749354,2.16814044213264,1.111,49.986,0.25,0.26
2024-04-04 11:04:00,17393.0,95.0,181.0,14.609,13.774,245.47,230.19323201786008,243.78,3.7619400352733687,5.486962365591397,2.948095238095238,2.3910729991204924,480.591930477964,2.556335034013605,1.111,49.994,0.25,0.26
2024-04-04 11:25:00,17391.0,95.0,181.0,14.609,13.774,246.6,230.19323201786008,245.16,3.7619400352733687,5.486962365591397,2.948095238095238,2.3910729991204924,480.591930477964,2.556335034013605,1.111,50.076,0.25,0.26
2024-04-04 11:50:00,17389.0,95.0,181.0,14.609,13.774,243.92,230.19323201786008,242.44,3.7619400352733687,5.486962365591397,2.948095238095238,2.3910729991204924,480.591930477964,2.556335034013605,1.111,50.023,0.25,0.26
2024-04-04 11:59:00,17388.0,95.0,181.0,14.609,13.774,246.12,230.19323201786008,245.43,3.7619400352733687,5.486962365591397,2.948095238095238,2.3910729991204924,480.591930477964,2.556335034013605,1.111,50.124,0.25,0.26
2024-04-04 14:12:00,17382.0,95.0,181.0,14.609,13.774,251.12,231.313487936728,250.6,3.9055284552845526,5.8557500000000005,2.3568141592920355,2.2275353773584907,616.7072086720867,2.310194537972316,1.111,49.975,0.25,0.26
2024-04-04 15:47:00,17379.0,95.0,181.0,14.609,13.774,249.54,231.67949137708484,248.1,4.095779685264664,7.165165094339622,3.0986964980544744,2.7530601092896174,540.2500998003992,2.9149214659685865,1.111,49.954,0.25,0.26
2024-04-04 16:00:00,17378.0,95.0,181.0,14.609,13.774,249.36,231.7231260455285,248.95,3.5612198581560284,5.548594847775176,2.7150638297872343,2.169644115574348,588.8344955489615,2.3669581618655693,1.111,50.073,0.25,0.26
2024-04-04 18:25:00,17377.0,95.0,181.0,14.612,13.776,247.0,231.867158038347,244.66,3.879718309859155,5.460525059665871,0.28,0.06,655.33,0.06,0.898,50.052,0.25,0.26
