CreatedDate,Unnamed: 0,MeterSerialNo,ConsumerID,KVAH,KWH,RPhaseVoltage,YPhaseVoltage,BPhaseVoltage,RPhaseCurrent,YPhaseCurrent,BPhaseCurrent,ActivePower,ReactivePower,ApparentPower,TotalPowerFactor,Frequency,MaximumDemandKW,MaximumDemandKVA
2024-01-04 00:25:00,46218.0,246.0,420.0,463.867,456.838,219.0652769,227.9896503,249.7975055,1.801984126984127,3.101193181818182,0.5530733944954128,0.872371794871795,651.0654613466335,0.91682156133829,0.990344296,49.94793678,0.0,0.0
2024-01-04 00:46:00,46217.0,246.0,420.0,463.867,456.838,210.3331687,247.8453763,235.151582,1.801984126984127,3.101193181818182,0.5530733944954128,0.872371794871795,651.0654613466335,0.91682156133829,0.879266163,49.59293067,0.0,0.0
2024-01-04 01:01:00,46216.0,246.0,420.0,463.867,456.838,212.3826144,237.7947024,231.8624991,1.8428859060402685,3.324077669902913,0.5992250922509226,0.8735433070866141,654.1936340371082,0.9226027397260276,0.972132226,50.02398881,0.0,0.0
2024-01-04 01:17:00,46215.0,246.0,420.0,463.867,456.838,219.2357453,221.4321836,248.3394601,1.8428859060402685,3.324077669902913,0.5992250922509226,0.8735433070866141,654.1936340371082,0.9226027397260276,0.808921242,50.06101947,0.0,0.0
2024-01-04 01:32:00,46214.0,246.0,420.0,463.867,456.838,224.3576583,239.6055974,248.6257177,1.8428859060402685,3.324077669902913,0.5992250922509226,0.8735433070866141,654.1936340371082,0.9226027397260276,0.870454337,50.06988085,0.0,0.0
2024-01-04 02:05:00,46212.0,246.0,420.0,463.867,456.838,227.4354802,213.5268664,215.3384513,1.8092666666666668,3.686082474226805,0.5086995515695067,0.8455264593562466,629.6799389002038,0.9247071352502662,0.931969651,49.86968353,0.0,0.0
2024-01-04 13:44:00,46210.0,246.0,420.0,463.867,456.838,225.846331,214.3980056,243.6395011,3.198466353677621,5.421445086705202,1.961,1.872138437741686,636.1179810725553,1.978362897265336,0.885102354,49.88545415,0.0,0.0
2024-01-04 14:15:00,46208.0,246.0,420.0,463.867,456.838,215.9800894,228.5345595,210.224918,3.9055284552845526,5.8557500000000005,2.3568141592920355,2.2275353773584907,616.7072086720867,2.310194537972316,0.944434935,49.81884248,0.0,0.0
2024-01-04 14:47:00,46206.0,246.0,420.0,463.867,456.838,219.2245081,218.1493676,231.6014453,3.9055284552845526,5.8557500000000005,2.3568141592920355,2.2275353773584907,616.7072086720867,2.310194537972316,0.88378359,50.02189555,0.0,0.0
2024-01-04 17:54:00,46205.0,246.0,420.0,463.867,456.838,223.3703614,217.1644466,225.1970871,3.854869565217392,5.385190156599553,2.220293542074364,2.150637052341598,610.2643217347453,2.3460188933873147,0.82443536,49.76545495,0.0,0.0
2024-01-04 18:10:00,46204.0,246.0,420.0,463.867,456.838,248.6638083,244.9126772,228.676025,3.879718309859155,5.460525059665871,2.432690763052209,2.261373225930188,590.1091095489162,2.6073647871116226,0.829101935,50.19812966,0.0,0.0
2024-01-04 18:22:00,46203.0,246.0,420.0,463.867,456.838,218.0726618,247.9822286,223.3077534,3.879718309859155,5.460525059665871,2.432690763052209,2.261373225930188,590.1091095489162,2.6073647871116226,0.861814857,49.81672485,0.0,0.0
2024-01-04 18:38:00,46202.0,246.0,420.0,463.867,456.838,244.6128667,239.0158339,238.8824973,3.879718309859155,5.460525059665871,2.432690763052209,2.261373225930188,590.1091095489162,2.6073647871116226,0.927632054,49.72213549,0.0,0.0
2024-01-04 19:43:00,46200.0,246.0,420.0,463.867,456.838,240.4180835,238.2687385,235.8730057,3.021951219512195,4.6230385487528345,2.1282874015748035,1.7619842829076622,589.6875418460068,1.989836601307189,0.836329294,49.73415117,0.0,0.0
2024-01-04 19:51:00,46199.0,246.0,420.0,463.867,456.838,236.0542557,210.3351658,219.1731019,3.021951219512195,4.6230385487528345,2.1282874015748035,1.7619842829076622,589.6875418460068,1.989836601307189,0.930742557,49.53037437,0.0,0.0
2024-01-04 21:42:00,46196.0,246.0,420.0,463.867,456.838,240.8191424,235.1767817,216.2825398,1.742167832167832,2.077282913165266,0.5653679653679654,0.7648041104688503,635.4931002331002,0.8074729126832377,0.997368517,49.92578662,0.0,0.0
2024-01-04 22:13:00,46194.0,246.0,420.0,463.867,456.838,220.5725553,236.6970011,228.9309311,1.9901294964028775,2.6012912912912918,0.8305673758865249,0.9305302262749072,630.8669898430287,0.975825825825826,0.948632028,49.8358323,0.0,0.0
2024-01-04 22:34:00,46192.0,246.0,420.0,463.867,456.838,221.4675259,242.7131866,215.0944153,1.9901294964028775,2.6012912912912918,0.8305673758865249,0.9305302262749072,630.8669898430287,0.975825825825826,0.954799029,49.58873682,0.0,0.0
2024-01-04 22:46:00,46190.0,246.0,420.0,463.867,456.838,210.6219532,239.8867898,232.4379248,1.9901294964028775,2.6012912912912918,0.8305673758865249,0.9305302262749072,630.8669898430287,0.975825825825826,0.964239568,49.91694506,0.0,0.0
2024-01-04 22:55:00,46189.0,246.0,420.0,463.867,456.838,239.9226033,246.0546455,225.7395456,1.9901294964028775,2.6012912912912918,0.8305673758865249,0.9305302262749072,630.8669898430287,0.975825825825826,0.987004377,49.96607986,0.0,0.0
2024-01-05 01:03:00,46185.0,246.0,420.0,463.867,456.838,234.0758224,233.5141192,211.8386542,1.8428859060402685,3.324077669902913,0.5992250922509226,0.8735433070866141,654.1936340371082,0.9226027397260276,0.92969108,49.63019378,0.0,0.0
2024-01-05 01:18:00,46183.0,246.0,420.0,463.867,456.838,240.1618833,210.4473532,218.8388539,1.8428859060402685,3.324077669902913,0.5992250922509226,0.8735433070866141,654.1936340371082,0.9226027397260276,0.953423964,50.13437008,0.0,0.0
2024-01-05 01:49:00,46181.0,246.0,420.0,463.867,456.838,231.5092365,225.3782477,220.3303716,1.8428859060402685,3.324077669902913,0.5992250922509226,0.8735433070866141,654.1936340371082,0.9226027397260276,0.973764703,49.97353471,0.0,0.0
2024-01-05 02:05:00,46180.0,246.0,420.0,463.867,456.838,238.2984651,242.9766361,229.0279557,1.8092666666666668,3.686082474226805,0.5086995515695067,0.8455264593562466,629.6799389002038,0.9247071352502662,0.871345132,49.8798935,0.0,0.0
2024-01-05 02:20:00,46179.0,246.0,420.0,463.867,456.838,238.7994849,228.5500961,213.7771648,1.8092666666666668,3.686082474226805,0.5086995515695067,0.8455264593562466,629.6799389002038,0.9247071352502662,0.842648216,49.65795438,0.0,0.0
2024-01-05 02:51:00,46177.0,246.0,420.0,463.867,456.838,234.8581394,224.7469075,219.6011911,1.8092666666666668,3.686082474226805,0.5086995515695067,0.8455264593562466,629.6799389002038,0.9247071352502662,0.90573597,49.57226084,0.0,0.0
2024-01-05 03:38:00,46174.0,246.0,420.0,463.867,456.838,229.6998276,229.9196042,249.3223016,1.8181534772182253,3.694702702702703,0.5068020304568528,0.9009174311926604,649.3932403433477,0.9711640211640212,0.850040945,49.57995051,0.0,0.0
2024-01-05 04:09:00,46172.0,246.0,420.0,463.867,456.838,216.7972141,238.3390006,217.9592636,1.5539810426540284,3.549312169312169,0.3252582159624413,0.716750983698707,673.7772787757817,0.7889071038251366,0.991387927,50.07497405,0.0,0.0
2024-01-05 04:25:00,46171.0,246.0,420.0,463.867,456.838,244.4279064,233.6755745,231.4320681,1.5539810426540284,3.549312169312169,0.3252582159624413,0.716750983698707,673.7772787757817,0.7889071038251366,0.89098654,49.63402302,0.0,0.0
2024-01-05 04:40:00,46170.0,246.0,420.0,463.867,456.838,241.2197942,228.6488173,212.4963178,1.5539810426540284,3.549312169312169,0.3252582159624413,0.716750983698707,673.7772787757817,0.7889071038251366,0.913275242,49.73512685,0.0,0.0
2024-01-05 05:27:00,46166.0,246.0,420.0,463.867,456.838,224.959775,222.5234932,218.3604871,1.4964948453608249,3.264236111111112,0.2861666666666667,0.5958107293550332,622.4922764227642,0.6614454277286136,0.943127586,49.58536461,0.0,0.0
2024-01-05 05:32:00,46165.0,246.0,420.0,463.867,456.838,217.1188037,231.4912967,230.762164,1.4964948453608249,3.264236111111112,0.2861666666666667,0.5958107293550332,622.4922764227642,0.6614454277286136,0.966944082,49.58933017,0.0,0.0
2024-01-05 05:58:00,46163.0,246.0,420.0,463.867,456.838,242.8405737,231.5154513,229.2530278,1.4964948453608249,3.264236111111112,0.2861666666666667,0.5958107293550332,622.4922764227642,0.6614454277286136,0.891931962,49.73916775,0.0,0.0
2024-01-05 06:03:00,46162.0,246.0,420.0,463.867,456.838,214.9043957,228.6733876,246.2933022,1.523568075117371,2.5555670103092782,0.4165811965811966,0.5858080808080809,681.7220449172577,0.6414441147378833,0.874422987,49.955266,0.0,0.0
2024-01-05 06:29:00,46160.0,246.0,420.0,463.867,456.838,212.5276615,233.3523654,240.6842753,1.523568075117371,2.5555670103092782,0.4165811965811966,0.5858080808080809,681.7220449172577,0.6414441147378833,0.987949132,49.8748145,0.0,0.0
2024-01-05 06:44:00,46159.0,246.0,420.0,463.867,456.838,242.4921269,212.8844582,235.2106479,1.523568075117371,2.5555670103092782,0.4165811965811966,0.5858080808080809,681.7220449172577,0.6414441147378833,0.886514687,50.06318648,0.0,0.0
2024-01-05 07:24:00,46155.0,246.0,420.0,463.867,456.838,232.8405107,212.3960587,235.3915547,1.6656302521008404,1.3970072992700728,0.3283431952662722,0.5807543520309478,739.6375094055682,0.6148358585858585,0.98635426,49.70677646,0.0,0.0
2024-01-05 07:52:00,46152.0,246.0,420.0,463.867,456.838,215.4275568,220.9939716,232.8311208,1.6656302521008404,1.3970072992700728,0.3283431952662722,0.5807543520309478,739.6375094055682,0.6148358585858585,0.941898296,49.68353019,0.0,0.0
2024-01-05 08:29:00,46148.0,246.0,420.0,463.867,456.838,249.8899137,232.0963937,241.2418128,1.5610154905335627,1.7813942307692303,0.4737906137184116,0.6367210372229193,640.0597926895799,0.6807165861513688,0.906118872,49.59997322,0.0,0.0
2024-01-05 08:38:00,46147.0,246.0,420.0,463.867,456.838,210.1233012,244.7937787,217.7077956,1.5610154905335627,1.7813942307692303,0.4737906137184116,0.6367210372229193,640.0597926895799,0.6807165861513688,0.800351914,49.77188029,0.0,0.0
