CreatedDate,Unnamed: 0,MeterSerialNo,ConsumerID,KVAH,KWH,RPhaseVoltage,YPhaseVoltage,BPhaseVoltage,RPhaseCurrent,YPhaseCurrent,BPhaseCurrent,ActivePower,ReactivePower,ApparentPower,TotalPowerFactor,Frequency,MaximumDemandKW,MaximumDemandKVA
2024-03-07 04:30:00,12732.0,97.0,128.0,7140.831,6713.541,257.37,257.93,256.39,1.5539810426540284,3.549312169312169,0.3252582159624413,0.716750983698707,673.7772787757817,0.7889071038251366,1.111,50.059,0.0,0.0
2024-03-07 05:01:00,12727.0,97.0,128.0,7140.834,6713.543,256.95,257.44,256.11,1.4964948453608249,3.264236111111112,0.2861666666666667,0.5958107293550332,622.4922764227642,0.6614454277286136,1.111,50.062,0.0,0.0
2024-03-07 05:08:00,12726.0,97.0,128.0,7140.835,6713.544,255.15,256.9,254.71,1.4964948453608249,3.264236111111112,0.04,0.5958107293550332,622.4922764227642,0.6614454277286136,1.0,49.927,0.0,0.0
2024-03-07 05:14:00,12725.0,97.0,128.0,7140.836,6713.545,255.58,256.92,253.94,1.4964948453608249,3.264236111111112,0.04,0.5958107293550332,622.4922764227642,0.6614454277286136,1.0,49.95,0.0,0.0
2024-03-07 05:20:00,12724.0,97.0,128.0,7140.837,6713.546,255.0,256.82,254.16,1.4964948453608249,3.264236111111112,0.2861666666666667,0.5958107293550332,622.4922764227642,0.6614454277286136,1.111,49.982,0.0,0.0
2024-03-07 05:26:00,12723.0,97.0,128.0,7140.837,6713.547,254.71,255.83,254.52,1.4964948453608249,3.264236111111112,0.2861666666666667,0.5958107293550332,622.4922764227642,0.6614454277286136,1.111,50.017,0.0,0.0
2024-03-07 05:33:00,12722.0,97.0,128.0,7140.838,6713.547,254.48,256.56,254.05,1.4964948453608249,3.264236111111112,0.2861666666666667,0.5958107293550332,622.4922764227642,0.6614454277286136,1.111,49.985,0.0,0.0
2024-03-07 05:45:00,12720.0,97.0,128.0,7140.839,6713.548,253.97,256.57,253.54,1.4964948453608249,3.264236111111112,0.2861666666666667,0.5958107293550332,622.4922764227642,0.6614454277286136,1.111,49.98,0.0,0.0
2024-03-07 05:51:00,12719.0,97.0,128.0,7140.839,6713.549,254.29,256.7,253.51,1.4964948453608249,3.264236111111112,0.2861666666666667,0.5958107293550332,622.4922764227642,0.6614454277286136,1.111,49.969,0.0,0.0
2024-03-07 05:58:00,12718.0,97.0,128.0,7140.84,6713.549,255.16,255.81,254.08,1.4964948453608249,3.264236111111112,0.2861666666666667,0.5958107293550332,622.4922764227642,0.6614454277286136,1.111,50.059,0.0,0.0
2024-03-07 07:15:00,12714.0,97.0,128.0,7140.847,6713.557,250.75,253.31,250.86,1.6656302521008404,1.3970072992700728,0.3283431952662722,0.5807543520309478,739.6375094055682,0.6148358585858585,1.111,49.887,0.0,0.0
2024-03-07 07:28:00,12713.0,97.0,128.0,7140.848,6713.558,252.3,253.48,251.53,1.6656302521008404,1.3970072992700728,0.3283431952662722,0.5807543520309478,739.6375094055682,0.6148358585858585,1.111,50.019,0.0,0.0
2024-03-07 07:35:00,12712.0,97.0,128.0,7140.849,6713.559,251.95,253.4,251.0,1.6656302521008404,1.3970072992700728,0.3283431952662722,0.5807543520309478,739.6375094055682,0.6148358585858585,1.111,49.982,0.0,0.0
2024-03-07 07:41:00,12711.0,97.0,128.0,7140.85,6713.559,250.48,251.71,250.41,1.6656302521008404,1.3970072992700728,0.3283431952662722,0.5807543520309478,739.6375094055682,0.6148358585858585,1.111,49.982,0.0,0.0
2024-03-07 07:47:00,12710.0,97.0,128.0,7140.85,6713.56,249.52,251.69,249.1,1.6656302521008404,1.3970072992700728,0.3283431952662722,0.5807543520309478,739.6375094055682,0.6148358585858585,1.111,49.937,0.0,0.0
2024-03-07 08:01:00,12709.0,97.0,128.0,7140.851,6713.561,250.19,251.67,248.79,1.5610154905335627,1.7813942307692303,0.4737906137184116,0.6367210372229193,640.0597926895799,0.6807165861513688,1.111,50.054,0.0,0.0
2024-03-07 08:07:00,12708.0,97.0,128.0,7140.852,6713.562,250.7,251.33,249.08,1.5610154905335627,1.7813942307692303,0.4737906137184116,0.6367210372229193,640.0597926895799,0.6807165861513688,1.111,50.046,0.0,0.0
2024-03-07 16:23:00,12703.0,97.0,128.0,7140.9,6713.609,244.7,248.15,244.75,3.5612198581560284,5.548594847775176,2.7150638297872343,2.169644115574348,588.8344955489615,2.3669581618655693,1.111,49.953,0.0,0.0
2024-03-07 16:42:00,12700.0,97.0,128.0,7140.902,6713.611,244.9,248.32,245.02,3.5612198581560284,5.548594847775176,2.7150638297872343,2.169644115574348,588.8344955489615,2.3669581618655693,1.111,49.945,0.0,0.0
2024-03-07 16:48:00,12699.0,97.0,128.0,7140.902,6713.612,245.57,247.3,245.4,3.5612198581560284,5.548594847775176,2.7150638297872343,2.169644115574348,588.8344955489615,2.3669581618655693,1.111,49.993,0.0,0.0
2024-03-07 17:00:00,12697.0,97.0,128.0,7140.904,6713.613,247.3,249.71,247.87,3.854869565217392,5.385190156599553,0.04,2.150637052341598,610.2643217347453,2.3460188933873147,1.0,50.169,0.0,0.0
2024-03-07 17:06:00,12696.0,97.0,128.0,7140.905,6713.614,246.59,250.22,245.8,3.854869565217392,5.385190156599553,0.04,2.150637052341598,610.2643217347453,2.3460188933873147,1.0,50.003,0.0,0.0
2024-03-07 17:13:00,12695.0,97.0,128.0,7140.905,6713.615,247.46,248.88,245.73,3.854869565217392,5.385190156599553,2.220293542074364,2.150637052341598,610.2643217347453,2.3460188933873147,1.111,49.916,0.0,0.0
