CreatedDate,Unnamed: 0,MeterSerialNo,ConsumerID,KVAH,KWH,RPhaseVoltage,YPhaseVoltage,BPhaseVoltage,RPhaseCurrent,YPhaseCurrent,BPhaseCurrent,ActivePower,ReactivePower,ApparentPower,TotalPowerFactor,Frequency,MaximumDemandKW,MaximumDemandKVA
2024-01-04 01:50:00,58909.0,277.0,484.0,102.69,94.077,245.1704381,230.2438327,223.5091641,1.8428859060402685,3.324077669902913,0.06,0.02,654.1936340371082,0.02,0.97882096,49.52882112,0.08,0.1
2024-01-04 02:07:00,58908.0,277.0,484.0,102.695,94.082,242.9762086,243.0745849,211.7926696,1.8092666666666668,3.686082474226805,0.06,0.02,629.6799389002038,0.02,0.986327278,49.92526729,0.08,0.1
2024-01-04 14:50:00,58907.0,277.0,484.0,102.827,94.214,236.9617916,238.0826273,246.2395705,3.9055284552845526,5.8557500000000005,2.3568141592920355,2.2275353773584907,616.7072086720867,2.310194537972316,0.912854793,50.02747089,0.08,0.1
2024-01-04 18:44:00,58905.0,277.0,484.0,102.827,94.214,234.1765486,232.5845042,247.7569786,3.879718309859155,5.460525059665871,2.432690763052209,2.261373225930188,590.1091095489162,2.6073647871116226,0.961679156,49.94700015,0.08,0.1
2024-01-04 19:14:00,58904.0,277.0,484.0,102.827,94.214,231.0505197,228.2461645,240.0949668,3.021951219512195,4.6230385487528345,2.1282874015748035,1.7619842829076622,589.6875418460068,1.989836601307189,0.886782835,50.04300118,0.08,0.1
2024-01-04 20:54:00,58903.0,277.0,484.0,102.827,94.214,216.7707643,236.8705086,216.1814397,2.1101455604075694,2.9917445482866047,0.8529257641921398,1.0318041237113402,658.5154892726322,1.0945525956284152,0.858896222,49.66822018,0.08,0.1
2024-01-04 21:10:00,58902.0,277.0,484.0,102.827,94.214,217.2977767,236.7948823,227.094793,1.742167832167832,2.077282913165266,0.5653679653679654,0.7648041104688503,635.4931002331002,0.8074729126832377,0.932115359,49.92067091,0.08,0.1
2024-01-04 21:55:00,58900.0,277.0,484.0,102.832,94.219,246.7256666,224.7772593,228.7481356,0.26,2.077282913165266,0.07,0.14,635.4931002331002,0.14,0.803803413,49.80921807,0.08,0.1
2024-01-04 22:30:00,58899.0,277.0,484.0,102.876,94.263,240.1097207,216.4505935,244.2435276,0.31,2.6012912912912918,0.06,0.14,630.8669898430287,0.14,0.842268157,49.8853426,0.08,0.1
2024-01-04 23:19:00,58896.0,277.0,484.0,102.907,94.293,236.5843517,213.4281253,221.8655095,1.929157608695652,3.357956204379562,0.07,0.02,618.1746544715447,0.02,0.902150746,50.11144746,0.08,0.1
2024-01-04 23:31:00,58895.0,277.0,484.0,102.907,94.293,235.0501061,223.821446,218.1756782,1.929157608695652,3.357956204379562,0.8751731601731602,0.9657322303921568,618.1746544715447,1.0330625752105898,0.815662504,49.60142996,0.08,0.1
2024-01-05 00:17:00,58894.0,277.0,484.0,102.917,94.304,248.5794985,247.3661961,223.7244598,0.08,3.101193181818182,0.5530733944954128,0.02,651.0654613466335,0.02,0.870230785,49.60719945,0.08,0.1
2024-01-05 00:46:00,58893.0,277.0,484.0,102.926,94.313,237.4381896,224.1336471,210.5963074,0.07,3.101193181818182,0.5530733944954128,0.02,651.0654613466335,0.02,0.912133269,49.88298055,0.08,0.1
2024-01-05 01:32:00,58891.0,277.0,484.0,102.94,94.326,249.6566201,244.614844,240.305126,0.06,3.324077669902913,0.5992250922509226,0.02,654.1936340371082,0.02,0.841816067,49.68698839,0.08,0.1
2024-01-05 02:18:00,58889.0,277.0,484.0,102.953,94.34,229.0070671,246.0451409,211.795526,0.06,3.686082474226805,0.5086995515695067,0.02,629.6799389002038,0.02,0.908868017,49.5090049,0.08,0.1
2024-01-05 02:52:00,58886.0,277.0,484.0,102.964,94.35,229.5361636,226.0478853,237.1982544,0.06,3.686082474226805,0.5086995515695067,0.02,629.6799389002038,0.02,0.913788972,50.03448482,0.08,0.1
2024-01-05 03:43:00,58882.0,277.0,484.0,102.979,94.365,215.420805,238.6341981,224.4988143,0.06,3.694702702702703,0.5068020304568528,0.02,649.3932403433477,0.02,0.9083398,49.68439145,0.08,0.1
2024-01-05 04:03:00,58880.0,277.0,484.0,102.985,94.371,218.7699465,244.5561892,240.7303364,0.06,3.549312169312169,0.3252582159624413,0.02,673.7772787757817,0.02,0.874335112,49.92927621,0.08,0.1
2024-01-05 04:15:00,58879.0,277.0,484.0,102.988,94.375,216.9354024,241.2795062,241.6610045,0.06,3.549312169312169,0.3252582159624413,0.02,673.7772787757817,0.02,0.953703037,50.13437809,0.08,0.1
2024-01-05 04:35:00,58877.0,277.0,484.0,102.994,94.381,222.4511193,246.9204022,231.7264158,0.06,3.549312169312169,0.3252582159624413,0.02,673.7772787757817,0.02,0.87696116,49.99350147,0.08,0.1
2024-01-05 05:45:00,58872.0,277.0,484.0,103.015,94.401,244.7056274,219.0399882,230.009879,0.07,3.264236111111112,0.2861666666666667,0.02,622.4922764227642,0.02,0.83722626,50.06175137,0.08,0.1
2024-01-05 06:47:00,58869.0,277.0,484.0,103.033,94.42,233.9067999,238.7309858,245.7965243,0.07,2.5555670103092782,0.4165811965811966,0.02,681.7220449172577,0.02,0.886833401,49.98324014,0.08,0.1
2024-01-05 07:25:00,58866.0,277.0,484.0,103.044,94.431,215.3692619,247.3058363,237.0711376,0.07,1.3970072992700728,0.3283431952662722,0.02,739.6375094055682,0.02,0.866877275,49.80078135,0.08,0.1
2024-01-05 07:57:00,58864.0,277.0,484.0,103.054,94.44,217.0416231,211.4268737,222.7496503,0.07,1.3970072992700728,0.3283431952662722,0.02,739.6375094055682,0.02,0.856114843,50.0019671,0.08,0.1
2024-01-05 08:47:00,58861.0,277.0,484.0,103.068,94.455,217.9626856,228.7395607,222.5718299,0.07,1.7813942307692303,0.4737906137184116,0.02,640.0597926895799,0.02,0.995523503,49.85419288,0.08,0.1
2024-01-05 09:02:00,58860.0,277.0,484.0,103.073,94.459,229.6195347,247.3220154,239.3433139,0.07,3.311961722488038,0.9968231046931408,0.02,642.8493827160494,0.02,0.982617329,50.02127708,0.08,0.1
2024-01-05 09:11:00,58859.0,277.0,484.0,103.075,94.462,210.7558059,224.753935,232.5138847,0.07,3.311961722488038,0.9968231046931408,0.02,642.8493827160494,0.02,0.932971112,50.15341483,0.08,0.1
2024-01-05 09:21:00,58858.0,277.0,484.0,103.078,94.464,227.3069067,247.9455534,226.638666,0.07,3.311961722488038,0.9968231046931408,0.02,642.8493827160494,0.02,0.924309951,50.04301504,0.08,0.1
2024-01-05 10:18:00,58855.0,277.0,484.0,103.095,94.481,216.1589395,240.9908393,237.0087779,0.07,5.41801282051282,2.732533692722372,0.02,546.4781330749354,0.02,0.878881161,50.16932919,0.08,0.1
2024-01-05 10:35:00,58854.0,277.0,484.0,103.121,94.507,223.4213086,220.4553892,234.8163058,3.3607536764705883,5.41801282051282,2.732533692722372,2.067622222222222,546.4781330749354,2.16814044213264,0.98020483,49.64627479,0.08,0.1
2024-01-05 10:49:00,58853.0,277.0,484.0,103.121,94.507,226.5240066,247.650881,218.3833531,3.3607536764705883,5.41801282051282,2.732533692722372,2.067622222222222,546.4781330749354,2.16814044213264,0.944510658,49.76846193,0.08,0.1
2024-01-05 10:58:00,58852.0,277.0,484.0,103.121,94.507,241.5639015,220.9212374,238.3795319,3.3607536764705883,5.41801282051282,2.732533692722372,2.067622222222222,546.4781330749354,2.16814044213264,0.940145868,50.03683071,0.08,0.1
2024-01-05 11:25:00,58850.0,277.0,484.0,103.122,94.508,213.1349386,222.4173428,223.1250618,0.08,5.486962365591397,0.07,0.06,480.591930477964,0.06,0.878453909,49.74209227,0.08,0.1
2024-01-05 12:10:00,58847.0,277.0,484.0,103.175,94.562,236.6390812,244.2467978,224.9056784,0.07,5.620333333333333,2.7722678185745138,0.02,531.9584776902888,0.02,0.939037522,49.55759897,0.08,0.1
2024-01-05 12:27:00,58845.0,277.0,484.0,103.18,94.566,238.9863282,213.8515539,227.5693942,0.07,5.620333333333333,2.7722678185745138,0.02,531.9584776902888,0.02,0.83865245,49.69669871,0.08,0.1
2024-01-05 12:44:00,58844.0,277.0,484.0,103.185,94.571,235.9263546,236.472109,244.5264049,0.07,5.620333333333333,2.7722678185745138,0.02,531.9584776902888,0.02,0.943831258,49.62002656,0.08,0.1
2024-01-05 12:52:00,58843.0,277.0,484.0,103.188,94.574,219.4404409,242.5694191,242.0976365,0.07,5.620333333333333,2.7722678185745138,0.02,531.9584776902888,0.02,0.88269325,50.03783272,0.08,0.1
2024-01-05 13:08:00,58842.0,277.0,484.0,103.192,94.578,228.2911871,230.9656072,221.2644249,0.07,5.421445086705202,1.961,0.02,636.1179810725553,0.02,0.994479077,49.55531004,0.08,0.1
2024-01-05 13:54:00,58840.0,277.0,484.0,103.206,94.592,223.4525063,228.091035,225.085469,0.07,5.421445086705202,1.961,0.02,636.1179810725553,0.02,0.816237482,49.96514015,0.08,0.1
