CreatedDate,KWH,KVAH,RPhaseVoltage,YPhaseVoltage,BPhaseVoltage,RPhaseCurrent,YPhaseCurrent,BPhaseCurrent,ActivePower,ReactivePower,ApparentPower,TotalPowerFactor,Frequency,MaximumDemandKW,MaximumDemandKVA
2024-01-07,1233155.67,1275676.486,230.42884034262295,229.99881043715848,229.68898482459014,1.1233879781420764,2.464655847574901,1.1532784079730478,0.8520218579234972,1198.7228331214708,0.900327868852459,0.9026279406830602,49.86081401202186,0.52,0.54
2024-01-14,1063675.237,1100543.178,228.98879347898088,230.3712437757962,230.0462668044586,1.322547770700637,2.5921781257909338,1.5527899082381116,1.1694267515923567,1174.8869952714854,1.2146496815286623,0.9069105374076433,49.85416416375796,0.52,0.54
2024-01-21,0.0,0.0,,,,,,,,,,,,,
2024-01-28,0.0,0.0,,,,,,,,,,,,,
2024-02-04,308408.905,319377.506,229.70509947954545,228.07013472045455,229.06290968409093,0.8690909090909091,4.580077469112567,1.895253771516206,0.36590909090909096,1310.5531818181817,0.4059090909090909,0.9104508321136364,49.865855999090904,0.3,0.3
2024-02-11,1394921.01,1444654.529,228.14057264747476,228.29637124444443,230.5596901252525,1.0484848484848484,3.418722414943467,1.4829651446140875,0.6801010101010101,1242.4874732652197,0.723030303030303,0.9001474992525254,49.8576216860101,0.4,0.42
2024-02-18,226531.423,234631.922,226.88626764375,231.75647568125,230.846634328125,1.0359375,2.8241959272100603,1.3180480580215923,0.661875,1228.638125,0.701875,0.9038689459375,49.891619075,0.4,0.42
2024-02-25,0.0,0.0,,,,,,,,,,,,,
2024-03-03,154331.805,159873.171,224.97168617619047,226.02590145238096,232.6473808904762,1.028681590122638,3.753135584870166,0.7245304794468626,0.38190476190476186,1310.5257142857142,0.4257142857142857,0.8960175449523808,49.84574071857143,0.04,0.06
2024-03-10,1273827.206,1319576.789,228.39640190872092,229.39434959360466,229.67558384941862,1.3080813953488373,2.715441254555042,2.203768579299133,1.1036046511627906,1119.6552866799016,1.1437209302325582,0.8931620305116279,49.84378471558139,0.72,0.72
2024-03-17,126803.922,131359.236,229.84897458235295,235.90302849411765,231.5988696352941,1.441764705882353,0.4388235294117647,2.215454701882635,1.1894117647058824,1233.5058823529412,1.2258823529411764,0.918854500882353,49.84370554647059,0.84,0.84
2024-03-24,0.0,0.0,,,,,,,,,,,,,
2024-03-31,0.0,0.0,,,,,,,,,,,,,
2024-04-07,1278924.683,1323423.678,229.438833639375,229.75592410812501,230.87048496000003,2.0456875,3.728404153805061,1.9288834441960443,2.0608750000000002,1051.4616531160905,2.0888750000000003,0.90125115684375,49.847675037125,1.36,1.36
2024-04-14,470224.673,486479.685,227.32450706206896,230.6096606948276,232.0342277189655,2.5931034482758624,4.403516061674665,2.6351257604295837,3.2051724137931035,778.282718949218,3.236896551724138,0.9040808730344828,49.82593769241379,1.12,1.12
2024-04-21,0.0,0.0,,,,,,,,,,,,,
2024-04-28,0.0,0.0,,,,,,,,,,,,,
2024-05-05,624826.844,646246.198,232.22817677763157,229.4839768210526,229.59660903815788,2.940082540053405,4.123592258201217,1.802168923351859,1.9004116184469737,393.5314129717628,1.9900048299114443,0.9022399404210525,49.86140773657895,0.72,0.72
2024-05-12,1988825.2510000002,2056964.321,230.94696099916666,231.01470873083332,230.02757904041667,3.0633261066831636,3.7093406646965414,2.2483709162241454,2.220111581003047,338.1606553076565,2.3167732911139782,0.8985873292666666,49.846446809875005,1.14,1.16
